Num_Acc;an;mois;jour;hrmn;lum;agg;atm;col;dep
201400025908;14;10;22;1210;1;2;1;3;94
201400025909;14;10;22;1125;1;2;1;6;94
201400025910;14;10;22;1325;1;2;1;6;94
201400025911;14;10;22;2215;5;2;1;3;94
201400025912;14;10;24;1350;1;2;8;3;94
201400025913;14;10;24;1335;1;2;1;3;94
201400025914;14;10;24;1540;1;2;1;3;94
201400025915;14;10;24;1700;1;1;1;2;94
201400025917;14;10;25;305;5;2;1;7;94
201400025918;14;10;25;1715;1;2;1;3;94
201400025919;14;10;30;2310;5;2;1;7;94
201400025920;14;10;31;1215;1;2;1;6;94
201400025921;14;11;2;1730;1;2;8;3;94
201400025922;14;11;4;600;5;2;8;3;94
201400025924;14;11;5;750;2;2;8;3;94
201400025925;14;11;5;1330;1;2;2;4;94
201400025926;14;11;6;820;1;2;8;7;94
201400025927;14;11;6;1527;1;2;8;2;94
201400025928;14;11;7;1535;1;2;7;6;94
201400025929;14;11;7;1910;5;2;1;6;94
201400025930;14;11;7;2010;3;2;1;4;94
201400025931;14;11;9;1240;1;2;1;6;94
201400025932;14;11;10;1658;1;2;2;3;94
201400025933;14;11;10;1900;5;2;1;3;94
201400025934;14;11;11;1135;1;1;2;1;94
201400025936;14;11;11;1720;1;2;2;6;94
201400025938;14;11;12;1505;1;2;1;6;94
201400025939;14;11;12;1629;1;1;1;4;94
201400025940;14;11;14;1100;1;2;1;6;94
201400025941;14;11;14;1810;5;2;2;3;94
201400025942;14;11;14;1915;5;2;1;6;94
201400025943;14;11;16;930;1;1;1;2;94
201400025944;14;11;17;1130;1;2;8;6;94
201400025945;14;11;17;1640;1;2;2;6;94
201400025946;14;11;17;1800;5;2;3;1;94
201400025947;14;11;18;1750;5;2;1;6;94
201400025948;14;11;19;1145;1;2;1;2;94
201400025949;14;11;21;825;1;2;1;3;94
201400025951;14;11;22;1810;5;2;1;3;94
201400025952;14;11;23;1115;1;2;2;7;94
201400025953;14;11;23;1300;1;2;8;3;94
201400025954;14;11;24;815;1;1;1;2;94
201400025955;14;11;25;1700;1;1;2;4;94
201400025956;14;11;26;1110;1;2;8;2;94
201400025957;14;11;27;345;5;2;8;6;94
201400025958;14;11;27;1650;1;2;1;6;94
201400025959;14;12;2;1845;5;2;1;6;94
201400025960;14;12;3;1050;1;2;1;7;94
201400025961;14;12;3;1850;5;2;8;4;94
201400025962;14;12;4;1815;5;2;2;6;94
201400025963;14;12;5;2010;5;2;8;6;94
201400025964;14;12;5;1950;3;1;2;7;94
201400025965;14;12;5;1830;5;2;2;3;94
201400025966;14;12;6;1205;1;2;1;2;94
201400025967;14;12;6;1140;1;2;1;2;94
201400025968;14;12;6;1830;3;2;1;2;94
201400025969;14;12;6;2330;3;2;1;6;94
201400025970;14;12;8;1835;5;2;2;3;94
201400025971;14;12;8;2030;5;2;2;3;94
201400025972;14;12;9;1415;1;2;1;2;94
201400025973;14;12;10;1725;2;2;8;5;94
201400025974;14;12;11;1420;1;2;1;3;94
201400025975;14;12;12;1210;1;2;2;4;94
201400025976;14;12;12;1630;1;2;3;6;94
201400025977;14;12;12;1730;5;2;2;6;94
201400025978;14;12;13;10;5;2;2;3;94
201400025979;14;12;13;600;5;2;2;6;94
201400025980;14;12;13;1450;1;2;1;3;94
201400025981;14;12;14;1010;1;2;1;3;94
201400025982;14;12;14;1810;5;2;1;6;94
201400025983;14;12;15;1830;5;2;2;6;94
201400025984;14;12;15;1810;4;1;2;1;94
201400025985;14;12;16;955;1;2;1;2;94
201400025986;14;12;17;955;1;2;1;2;94
201400025987;14;12;16;1640;1;2;1;6;94
201400025988;14;12;16;1320;1;2;1;3;94
201400025989;14;12;17;2145;5;2;2;7;94
201400025991;14;12;18;720;5;2;1;3;94
201400025992;14;12;19;1640;1;2;1;3;94
201400025993;14;12;19;1200;1;2;8;3;94
201400025995;14;12;20;1800;5;2;1;3;94
201400025996;14;12;23;950;1;2;1;7;94
201400025997;14;12;23;1450;1;2;1;7;94
201400025998;14;12;24;720;3;1;1;2;94
201400025999;14;12;24;2320;5;2;1;3;94
201400026000;14;12;25;1816;5;2;1;2;94
201400026001;14;12;27;1815;5;2;2;6;94
201400026002;14;12;28;2020;5;2;1;7;94
201400026003;14;12;30;1455;1;2;1;3;94
201400026004;14;12;31;1340;1;2;1;3;94
201400026005;14;1;3;1840;2;2;1;6;94
201400026006;14;1;10;1643;2;2;1;6;94
201400026007;14;1;7;1623;1;2;1;6;94
201400026008;14;2;21;1530;1;2;1;6;94
201400026009;14;3;15;2005;2;2;1;7;94
201400026010;14;3;25;1755;1;2;1;6;94
201400026011;14;4;11;1520;1;2;1;6;94
201400026012;14;4;23;1443;1;2;2;6;94
201400026013;14;5;9;2201;5;2;1;3;94
201400026014;14;5;19;2030;1;1;3;7;94
201400026015;14;5;21;1145;1;1;1;5;94
201400026016;14;6;5;1310;1;2;1;6;94
201400026017;14;6;4;1812;1;2;1;6;94
201400026018;14;7;16;909;1;2;1;1;94
201400026019;14;7;24;620;2;2;1;6;94
201400026020;14;8;13;920;1;2;1;6;94
201400026021;14;8;18;1745;1;1;1;7;94
201400026022;14;10;29;1615;1;2;1;3;94
201400026023;14;9;3;1845;1;2;1;6;94
201400026024;14;9;19;740;1;1;1;7;94
201400026025;14;9;22;842;1;2;1;3;94
201400026026;14;9;25;1758;1;2;1;6;94
201400026027;14;10;26;1052;1;2;1;6;94
201400026028;14;10;1;1910;1;2;1;6;94
201400026029;14;11;1;1302;1;2;1;6;94
201400026030;14;7;2;1738;1;2;1;3;94
201400026031;14;1;17;1210;1;1;1;5;94
201400026032;14;1;19;750;2;1;1;7;94
201400026033;14;7;5;1930;1;2;1;4;94
201400026034;14;1;16;900;1;1;1;2;94
201400026035;14;1;7;800;4;2;8;3;94
201400026036;14;7;9;815;1;2;8;3;94
201400026037;14;2;7;1130;1;2;1;3;94
201400026038;14;7;11;1115;1;2;1;6;94
201400026039;14;7;14;617;2;1;1;7;94
201400026040;14;1;13;1218;1;2;1;2;94
201400026041;14;3;1;1910;1;2;9;3;94
201400026042;14;7;16;1043;1;2;1;3;94
201400026043;14;1;14;1214;1;2;1;3;94
201400026044;14;1;17;947;1;2;1;2;94
201400026045;14;1;17;1758;2;2;1;4;94
201400026046;14;7;21;1431;1;2;1;2;94
201400026047;14;7;21;1625;1;2;1;3;94
201400026048;14;7;22;210;3;2;1;7;94
201400026049;14;7;22;400;3;2;1;7;94
201400026050;14;1;18;1933;2;2;1;7;94
201400026051;14;7;22;1114;1;2;1;6;94
201400026053;14;4;5;1630;1;1;1;2;94
201400026054;14;3;25;1751;1;2;1;3;94
201400026055;14;4;16;650;2;1;1;3;94
201400026056;14;7;27;1303;1;2;1;7;94
201400026057;14;6;22;2100;1;1;1;6;94
201400026058;14;1;24;1632;1;2;2;2;94
201400026059;14;7;29;2000;1;1;1;3;94
201400026060;14;5;14;750;1;2;1;1;94
201400026061;14;5;15;1855;1;2;1;6;94
201400026062;14;5;25;655;2;2;8;7;94
201400026063;14;8;6;1302;1;1;8;7;94
201400026064;14;6;2;1105;1;2;1;6;94
201400026065;14;8;8;1345;1;2;1;6;94
201400026066;14;6;25;1541;1;2;1;7;94
201400026067;14;6;30;2200;5;1;1;3;94
201400026068;14;2;4;1600;1;2;1;2;94
201400026069;14;8;10;1346;1;1;1;7;94
201400026070;14;2;6;1823;2;2;1;1;94
201400026071;14;2;6;1920;5;2;1;2;94
201400026072;14;2;9;1815;1;2;1;3;94
201400026073;14;2;11;659;3;1;9;6;94
201400026075;14;2;11;1045;1;2;1;6;94
201400026076;14;8;18;1225;1;2;1;2;94
201400026077;14;8;18;2315;3;1;1;7;94
201400026078;14;2;14;2105;5;2;8;3;94
201400026079;14;2;15;1805;2;2;9;3;94
201400026080;14;8;23;1015;1;2;1;3;94
201400026081;14;8;22;1650;1;2;1;3;94
201400026083;14;8;26;1921;1;2;1;6;94
201400026084;14;2;20;855;1;2;8;2;94
201400026085;14;8;28;1310;1;2;1;4;94
201400026086;14;8;29;1850;1;2;1;2;94
201400026087;14;9;24;1240;1;2;1;6;94
201400026088;14;9;1;1220;1;2;1;1;94
201400026089;14;10;14;1445;1;2;1;6;94
201400026090;14;10;13;1730;1;2;1;6;94
201400026091;14;2;27;1307;1;2;1;7;94
201400026092;14;10;17;1600;1;2;1;1;94
201400026093;14;10;18;630;5;2;1;6;94
201400026094;14;10;18;2300;4;2;1;6;94
201400026095;14;10;26;1905;3;1;1;3;94
201400026096;14;10;27;1555;1;1;1;4;94
201400026097;14;10;28;2020;3;2;1;2;94
201400026098;14;11;1;1308;1;1;1;3;94
201400026100;14;9;10;1639;1;2;1;2;94
201400026101;14;9;10;1445;1;2;1;2;94
201400026102;14;9;12;1120;1;2;1;3;94
201400026103;14;11;30;1338;1;2;1;3;94
201400026105;14;9;17;1649;1;1;1;3;94
201400026106;14;12;17;1630;1;2;8;3;94
201400026107;14;12;18;1320;1;2;8;6;94
201400026108;14;9;17;2325;4;2;1;3;94
201400026109;14;12;22;1350;1;2;1;6;94
201400026110;14;9;18;1843;1;2;1;6;94
201400026112;14;3;16;1854;1;2;1;2;94
201400026113;14;3;17;930;1;1;5;4;94
201400026114;14;9;25;1210;1;2;1;2;94
201400026115;14;9;27;855;1;2;1;3;94
201400026116;14;3;21;1745;1;1;1;7;94
201400026117;14;3;21;2230;5;2;1;3;94
201400026118;14;3;23;1054;1;2;1;7;94
201400026119;14;9;29;1900;1;2;1;6;94
201400026121;14;10;3;1715;1;2;1;2;94
201400026122;14;10;4;615;5;2;1;7;94
201400026123;14;3;29;1940;1;1;1;3;94
201400026124;14;10;7;935;1;1;8;3;94
201400026125;14;4;1;1050;1;2;1;2;94
201400026126;14;4;1;1350;1;2;1;3;94
201400026127;14;4;4;2230;3;2;1;7;94
201400026128;14;10;15;1845;2;2;1;3;94
201400026129;14;10;16;2025;4;2;2;3;94
201400026130;14;10;17;1550;1;1;1;7;94
201400026131;14;4;14;1952;1;1;1;6;94
201400026132;14;10;24;1910;2;2;1;6;94
201400026133;14;10;29;825;1;2;1;6;94
201400026134;14;4;19;1645;1;1;1;7;94
201400026135;14;4;19;1914;1;1;1;7;94
201400026136;14;4;25;1455;1;2;1;3;94
201400026137;14;11;7;1120;1;2;1;7;94
201400026138;14;11;7;1815;5;2;1;6;94
201400026139;14;11;10;650;3;1;1;2;94
201400026140;14;5;1;2023;1;2;1;3;94
201400026141;14;5;7;1415;1;2;1;3;94
201400026143;14;11;21;1345;1;2;1;3;94
201400026144;14;11;21;1712;1;1;1;4;94
201400026145;14;5;14;1544;1;2;1;6;94
201400026146;14;12;4;1100;1;2;1;7;94
201400026147;14;5;23;857;1;2;1;2;94
201400026148;14;12;6;1155;1;2;1;7;94
201400026149;14;12;11;1820;3;2;1;3;94
201400026150;14;12;15;1830;4;2;1;6;94
201400026151;14;12;16;1420;1;2;1;3;94
201400026152;14;12;16;1745;5;2;1;1;94
201400026153;14;6;3;857;1;1;1;7;94
201400026154;14;12;17;1636;1;2;2;6;94
201400026155;14;12;17;1753;5;2;2;6;94
201400026156;14;12;18;1625;1;1;1;2;94
201400026157;14;12;19;1800;5;2;3;6;94
201400026158;14;6;6;1615;1;2;1;7;94
201400026159;14;12;22;1635;1;2;1;4;94
201400026160;14;12;23;2105;5;2;8;6;94
201400026161;14;6;10;2024;1;2;1;4;94
201400026162;14;6;13;1010;1;2;1;2;94
201400026163;14;12;30;2025;5;2;1;2;94
201400026164;14;6;23;805;1;2;1;2;94
201400026165;14;6;24;1435;1;2;1;3;94
201400026166;14;6;25;1506;1;2;1;3;94
201400026167;14;6;26;1955;1;2;1;2;94
201400026168;14;6;27;1145;1;2;1;7;94
201400026169;14;8;15;1536;1;2;1;7;94
201400026729;14;6;15;1310;1;2;1;7;94
201400026733;14;7;5;450;3;2;1;5;94
201400026739;14;9;20;2150;3;1;1;6;94
201400026782;14;4;13;250;5;2;1;6;94
201400026789;14;4;26;1615;1;1;1;4;94
201400026794;14;5;3;1950;3;1;3;3;94
201400026819;14;6;20;655;1;2;1;6;94
201400026822;14;6;28;1140;1;1;1;2;94
201400026851;14;8;31;1806;1;2;1;6;94
201400026893;14;12;16;905;1;1;1;6;94
201400026902;14;4;30;2350;5;2;1;3;94
201400026939;14;1;9;810;2;2;1;1;94
201400026940;14;1;10;2240;5;1;1;6;94
201400026941;14;1;13;1705;1;2;1;6;94
201400026942;14;1;29;735;5;2;3;6;94
201400026943;14;2;3;1745;2;2;1;6;94
201400026944;14;2;5;1850;5;2;1;3;94
201400026945;14;3;16;615;3;1;1;3;94
201400026946;14;5;10;1045;1;2;1;6;94
201400026947;14;6;3;735;1;2;1;6;94
201400026948;14;6;10;1000;1;2;1;6;94
201400026949;14;7;3;1510;1;1;1;6;94
201400026950;14;7;6;1640;1;2;2;1;94
201400026951;14;7;8;1035;1;2;1;6;94
201400026952;14;8;31;1615;1;1;1;1;94
201400026954;14;10;4;1942;1;1;1;3;94
201400026955;14;10;13;1750;1;2;1;3;94
201400026956;14;10;28;1045;1;2;1;2;94
201400026957;14;11;22;1840;5;2;1;2;94
201400026958;14;1;25;915;1;2;2;5;94
201400026959;14;1;28;750;5;2;3;6;94
201400026960;14;3;5;900;1;2;2;5;94
201400026961;14;3;5;1425;1;2;1;2;94
201400026962;14;3;20;1755;1;2;1;6;94
201400026963;14;3;24;1710;1;2;2;3;94
201400026964;14;4;9;815;1;2;1;6;94
201400026965;14;4;11;850;1;1;1;5;94
201400026966;14;5;16;745;1;2;7;2;94
201400026967;14;6;12;1830;1;2;1;6;94
201400026968;14;6;17;1800;1;2;1;3;94
201400026969;14;7;22;852;1;2;1;6;94
201400026970;14;8;3;405;2;2;1;6;94
201400026971;14;9;16;1345;1;2;1;6;94
201400026972;14;9;23;1045;1;1;1;3;94
201400026973;14;10;23;1545;1;2;1;4;94
201400026974;14;11;3;1520;1;2;1;3;94
201400026975;14;11;12;526;5;2;3;3;94
201400026976;14;11;20;845;1;2;1;3;94
201400026977;14;11;27;1340;1;2;1;2;94
201400026978;14;11;27;1255;1;2;1;3;94
201400026979;14;11;29;1835;5;2;2;3;94
201400026980;14;12;3;1810;2;2;2;3;94
201400026981;14;12;8;815;2;2;1;3;94
201400026982;14;12;5;1555;1;2;2;2;94
201400026983;14;12;9;745;2;2;1;3;94
201400026984;14;12;9;900;1;2;1;2;94
201400026985;14;12;16;755;5;2;3;3;94
201400026986;14;12;23;1500;1;2;1;3;94
201400026987;14;1;22;819;1;2;2;3;94
201400026988;14;2;8;1650;1;2;1;2;94
201400026989;14;2;13;1845;5;1;1;2;94
201400026990;14;2;19;1206;1;2;1;1;94
201400026991;14;3;1;1117;1;2;1;6;94
201400026992;14;3;13;1800;1;1;1;2;94
201400026993;14;3;14;1720;1;2;7;2;94
201400026994;14;3;17;1047;1;2;1;3;94
201400026995;14;3;24;750;1;1;1;7;94
201400026996;14;3;28;1609;1;2;1;4;94
201400026997;14;4;4;859;1;2;2;2;94
201400026998;14;4;14;900;1;2;1;2;94
201400026999;14;4;16;1217;1;2;1;6;94
201400027000;14;4;30;1025;1;2;1;6;94
201400027001;14;5;4;715;1;2;1;7;94
201400027002;14;5;6;1405;1;2;1;4;94
201400027003;14;5;8;1120;1;2;2;7;94
201400027004;14;5;10;1825;1;2;2;2;94
201400027005;14;6;6;1750;1;2;1;3;94
201400027006;14;6;19;1015;1;2;1;6;94
201400027007;14;6;21;2035;1;2;1;6;94
201400027008;14;6;25;1859;1;2;1;6;94
201400027009;14;7;1;1335;1;2;1;5;94
201400027010;14;7;17;1558;1;2;1;2;94
201400027011;14;8;10;930;1;2;2;6;94
201400027012;14;8;18;1155;1;2;1;6;94
201400027013;14;8;29;1600;1;2;1;6;94
201400027014;14;9;2;1545;1;2;1;3;94
201400027015;14;9;3;1540;1;2;1;2;94
201400027016;14;9;5;1808;1;2;1;6;94
201400027017;14;10;23;645;5;2;1;3;94
201400027018;14;10;27;620;5;2;5;1;94
201400027019;14;10;28;1205;1;2;1;3;94
201400027020;14;11;7;1428;1;2;7;2;94
201400027021;14;11;7;2100;5;2;1;3;94
201400027022;14;11;15;1632;1;2;1;2;94
201400027023;14;12;15;1300;1;2;2;7;94
201400027024;14;1;19;1105;1;2;1;6;94
201400027025;14;2;16;2225;5;2;1;6;94
201400027026;14;3;11;950;1;2;1;7;94
201400027027;14;4;16;1100;1;2;1;7;94
201400027028;14;4;20;1920;1;2;1;3;94
201400027029;14;5;11;2310;3;2;2;7;94
201400027030;14;5;6;1108;1;2;1;3;94
201400027031;14;5;20;1725;1;1;3;5;94
201400027032;14;5;28;1215;1;2;1;6;94
201400027033;14;6;3;150;3;2;1;7;94
201400027034;14;6;2;1510;1;2;1;6;94
201400027035;14;5;22;800;1;2;2;3;94
201400027036;14;6;21;2325;5;2;1;6;94
201400027037;14;6;22;100;3;1;1;7;94
201400027038;14;7;28;2300;5;2;1;6;94
201400027039;14;6;22;2325;5;2;1;3;94
201400027040;14;8;7;1955;1;2;1;3;94
201400027041;14;8;26;1650;1;2;1;6;94
201400027042;14;8;22;910;1;2;1;2;94
201400027043;14;9;20;120;5;1;1;1;94
201400027044;14;9;23;1025;1;1;1;3;94
201400027045;14;10;10;1116;1;1;1;7;94
201400027046;14;10;11;21;3;1;1;6;94
201400027047;14;10;10;1245;1;2;1;2;94
201400027048;14;9;26;1735;1;1;1;3;94
201400027049;14;10;9;1735;1;2;1;6;94
201400027050;14;11;8;1630;1;2;1;7;94
201400027051;14;11;22;1638;1;1;1;6;94
201400027052;14;11;27;805;1;2;1;3;94
201400027053;14;11;23;1735;5;2;1;3;94
201400027054;14;12;17;1215;1;2;2;6;94
201400027055;14;12;20;2030;5;2;1;7;94
201400027056;14;12;24;2205;5;2;2;6;94
201400027057;14;1;7;1640;1;2;1;2;94
201400027058;14;2;4;1810;2;2;1;6;94
201400027059;14;2;7;1210;1;1;1;3;94
201400027060;14;2;23;1640;1;1;1;1;94
201400027061;14;3;25;1700;1;2;1;3;94
201400027062;14;4;1;1205;1;2;1;2;94
201400027063;14;6;10;1215;1;2;2;3;94
201400027064;14;6;12;1115;1;2;1;3;94
201400027065;14;7;15;515;5;2;1;3;94
201400027066;14;7;24;1440;1;2;1;6;94
201400027067;14;11;2;240;3;2;1;7;94
201400027068;14;11;3;1815;5;2;2;3;94
201400027069;14;11;12;1915;5;2;1;3;94
201400027070;14;12;18;900;1;2;2;3;94
201400027071;14;12;29;945;1;2;1;6;94
201400027072;14;1;31;1330;1;2;1;3;94
201400027073;14;2;20;1410;1;2;1;6;94
201400027074;14;3;12;1625;1;2;1;6;94
201400027075;14;5;2;555;5;2;2;1;94
201400027076;14;5;2;1205;1;2;1;1;94
201400027077;14;5;13;240;5;2;2;6;94
201400027078;14;5;7;1445;1;2;2;7;94
201400027079;14;5;16;1915;1;2;1;3;94
201400027080;14;5;20;1655;1;2;1;6;94
201400027081;14;5;23;900;1;1;1;7;94
201400027082;14;5;23;1140;1;2;1;7;94
201400027083;14;5;30;645;5;1;1;6;94
201400027084;14;6;19;745;1;1;1;6;94
201400027085;14;6;20;1530;1;2;1;6;94
201400027086;14;6;27;1925;1;2;1;3;94
201400027087;14;6;28;1210;1;2;1;3;94
201400027088;14;6;28;2320;5;2;3;1;94
201400027089;14;7;5;1755;1;2;1;6;94
201400027090;14;7;14;1900;1;2;1;3;94
201400027091;14;7;30;2215;5;2;1;3;94
201400027092;14;8;21;1700;1;1;1;1;94
201400027093;14;9;2;1755;1;1;1;3;94
201400027094;14;10;1;2325;5;2;1;6;94
201400027095;14;10;19;1445;1;2;1;3;94
201400027096;14;10;20;1230;1;2;1;2;94
201400027097;14;10;21;840;1;2;1;6;94
201400027098;14;10;30;1400;1;2;1;3;94
201400027099;14;11;2;1100;1;2;1;2;94
201400027100;14;11;1;1730;1;2;1;2;94
201400027101;14;11;18;1520;1;2;2;1;94
201400027102;14;11;22;1815;3;1;1;1;94
201400027103;14;12;13;1410;1;2;1;6;94
201400027104;14;1;30;1740;5;2;9;6;94
201400027105;14;2;5;1740;2;2;1;4;94
201400027106;14;2;28;715;1;2;1;1;94
201400027107;14;2;15;1900;5;2;2;7;94
201400027108;14;4;11;810;1;2;1;3;94
201400027109;14;5;12;1750;1;2;1;3;94
201400027110;14;5;8;1630;1;1;1;1;94
201400027111;14;5;24;1640;1;2;1;1;94
201400027112;14;5;16;750;1;2;7;6;94
201400027113;14;6;10;1630;1;2;1;6;94
201400027114;14;7;3;1350;1;1;1;7;94
201400027115;14;7;6;1950;1;2;2;1;94
201400027116;14;7;3;1300;1;2;1;3;94
201400027117;14;7;12;1035;1;2;8;6;94
201400027118;14;8;2;2200;5;2;9;2;94
201400027119;14;8;22;1325;1;2;1;2;94
201400027120;14;8;30;440;5;2;1;6;94
201400027121;14;9;17;1740;1;2;1;4;94
201400027122;14;8;31;1145;1;2;1;1;94
201400027123;14;10;6;1720;1;2;1;6;94
201400027124;14;11;7;1310;1;2;2;6;94
201400027125;14;10;29;1650;1;2;7;6;94
201400027126;14;11;13;920;1;2;1;2;94
201400027127;14;11;19;840;1;2;1;6;94
201400027128;14;12;15;1230;1;2;1;1;94
201400027129;14;11;21;1625;1;1;1;1;94
201400027130;14;1;9;2335;5;2;1;3;94
201400027131;14;1;10;1750;2;2;1;3;94
201400027132;14;1;10;1210;1;2;1;7;94
201400027133;14;1;17;750;2;2;2;3;94
201400027134;14;1;23;2155;5;2;2;6;94
201400027135;14;1;25;1700;2;1;2;4;94
201400027136;14;1;24;1300;1;2;2;7;94
201400027137;14;1;29;1735;3;1;1;3;94
201400027138;14;1;30;745;2;2;2;2;94
201400027139;14;2;2;1940;5;2;1;2;94
201400027140;14;2;4;2000;4;2;1;2;94
201400027141;14;2;6;2235;5;2;1;7;94
201400027142;14;2;10;1900;5;2;1;7;94
201400027143;14;2;10;1920;5;2;1;2;94
201400027144;14;2;15;2140;5;2;1;7;94
201400027145;14;2;18;1730;1;2;1;4;94
201400027146;14;2;20;1215;1;2;1;3;94
201400027147;14;2;21;1450;1;2;1;3;94
201400027148;14;2;22;1852;5;2;1;7;94
201400027149;14;2;26;2035;5;2;1;1;94
201400027150;14;2;28;1220;1;2;2;2;94
201400027151;14;3;8;2300;5;2;1;3;94
201400027152;14;3;20;300;3;1;1;7;94
201400027153;14;3;20;1515;1;2;1;7;94
201400027154;14;3;20;1700;1;2;1;6;94
201400027155;14;3;21;1545;1;2;2;2;94
201400027156;14;3;21;2100;5;2;1;3;94
201400027157;14;3;29;1100;1;2;1;6;94
201400027158;14;3;29;1505;1;2;1;7;94
201400027159;14;3;29;1725;1;2;1;6;94
201400027160;14;3;30;1540;1;2;1;3;94
201400027161;14;4;1;1545;1;2;1;1;94
201400027162;14;4;2;1730;1;2;1;6;94
201400027163;14;4;6;1450;1;2;1;6;94
201400027164;14;4;8;2100;5;2;1;7;94
201400027165;14;4;9;1235;1;2;1;2;94
201400027166;14;4;10;1030;1;2;1;6;94
201400027167;14;4;12;1830;1;2;1;3;94
201400027168;14;4;12;1830;1;2;1;3;94
201400027169;14;4;16;1750;1;2;1;7;94
201400027170;14;4;16;1820;1;2;1;7;94
201400027171;14;4;16;2000;1;2;1;3;94
201400027172;14;4;17;1720;1;2;1;6;94
201400027173;14;4;21;1345;1;2;1;1;94
201400027174;14;4;23;2310;5;2;1;6;94
201400027175;14;4;30;1630;1;2;1;7;94
201400027176;14;5;2;1805;1;2;2;3;94
201400027177;14;5;2;1830;1;2;1;6;94
201400027178;14;5;8;1610;1;2;1;7;94
201400027179;14;5;9;2150;5;2;1;7;94
201400027180;14;5;16;825;1;2;1;6;94
201400027181;14;5;18;1820;1;2;1;3;94
201400027182;14;5;19;1005;1;2;1;6;94
201400027183;14;5;23;820;1;2;1;3;94
201400027184;14;5;24;1015;1;2;1;6;94
201400027185;14;5;27;1120;1;2;1;7;94
201400027186;14;5;24;2125;5;2;1;3;94
201400027187;14;5;29;1920;1;2;1;3;94
201400027188;14;6;2;1835;1;2;1;7;94
201400027189;14;6;9;1945;1;2;1;6;94
201400027190;14;6;11;1550;1;2;1;1;94
201400027191;14;6;11;1810;1;2;1;7;94
201400027192;14;6;12;1920;1;2;3;7;94
201400027193;14;6;16;740;1;1;1;3;94
201400027194;14;6;16;1200;1;2;1;3;94
201400027195;14;6;17;1845;1;2;1;4;94
201400027196;14;6;20;930;1;2;1;7;94
201400027197;14;6;21;1745;1;2;1;1;94
201400027198;14;6;22;1225;1;2;1;6;94
201400027199;14;6;18;2120;5;2;1;7;94
201400027200;14;6;24;1330;1;2;1;3;94
201400027201;14;6;27;1700;1;2;1;3;94
201400027202;14;6;25;2140;1;2;1;4;94
201400027203;14;6;30;900;1;2;1;2;94
201400027204;14;7;2;1000;1;2;1;7;94
201400027205;14;7;2;1740;1;1;1;3;94
201400027206;14;7;2;1940;1;2;7;3;94
201400027207;14;7;4;915;1;2;1;3;94
201400027208;14;7;4;1755;1;2;1;1;94
201400027209;14;7;7;1450;1;2;2;3;94
201400027210;14;7;9;840;1;2;2;6;94
201400027211;14;7;15;1615;1;2;1;2;94
201400027212;14;7;16;1924;1;2;1;7;94
201400027213;14;7;27;130;5;2;1;6;94
201400027214;14;8;1;2325;5;2;1;6;94
201400027215;14;8;4;1835;1;2;1;7;94
201400027216;14;8;5;1056;1;2;1;3;94
201400027217;14;8;7;1340;1;2;1;2;94
201400027218;14;8;12;1410;1;1;1;1;94
201400027219;14;8;12;1830;1;2;1;6;94
201400027220;14;8;16;2230;5;2;1;7;94
201400027221;14;8;21;1410;1;2;1;3;94
201400027222;14;8;22;1539;1;2;1;3;94
201400027223;14;8;26;1155;1;1;1;1;94
201400027224;14;8;28;955;1;2;1;3;94
201400027225;14;8;31;1800;1;2;1;6;94
201400027226;14;9;2;1705;1;2;1;3;94
201400027227;14;9;5;2030;5;2;1;6;94
201400027228;14;9;7;1915;1;2;1;3;94
201400027229;14;9;10;1645;1;2;1;2;94
201400027230;14;9;15;1700;1;2;1;3;94
201400027231;14;9;16;1335;1;2;1;6;94
201400027232;14;9;25;800;2;2;2;7;94
201400027233;14;9;25;1535;1;2;1;2;94
201400027234;14;9;26;1650;1;2;1;6;94
201400027235;14;9;27;1100;1;2;1;7;94
201400027236;14;10;6;2228;5;2;2;3;94
201400027237;14;10;9;1053;2;2;1;7;94
201400027238;14;10;11;2000;5;2;1;7;94
201400027239;14;10;12;1220;1;2;3;7;94
201400027240;14;10;17;820;1;2;1;3;94
201400027241;14;10;18;1115;1;2;1;4;94
201400027242;14;10;18;2155;5;2;1;3;94
201400027243;14;10;18;1215;1;2;1;6;94
201400027244;14;10;20;1115;1;2;1;3;94
201400027245;14;10;21;1745;1;2;1;3;94
201400027246;14;10;27;1345;1;2;1;2;94
201400027247;14;10;27;1700;1;2;1;7;94
201400027248;14;10;28;1940;5;2;1;3;94
201400027249;14;10;29;1540;1;2;1;7;94
201400027250;14;10;29;1740;5;2;1;3;94
201400027251;14;11;3;1540;1;2;1;7;94
201400027252;14;11;4;1800;5;1;3;7;94
201400027253;14;11;8;1315;1;2;1;3;94
201400027254;14;11;9;2150;5;2;2;3;94
201400027255;14;11;16;1450;1;2;2;7;94
201400027256;14;11;20;1440;1;2;1;3;94
201400027257;14;11;21;733;1;2;1;7;94
201400027258;14;11;21;758;1;2;1;6;94
201400027259;14;11;22;1135;1;2;1;3;94
201400027260;14;11;28;1615;1;2;1;7;94
201400027261;14;11;30;545;5;2;3;6;94
201400027262;14;12;1;1400;1;2;6;6;94
201400027263;14;12;3;840;1;2;2;3;94
201400027264;14;12;6;1745;5;2;2;6;94
201400027265;14;12;9;900;1;2;1;3;94
201400027266;14;12;9;1545;1;2;1;4;94
201400027267;14;12;12;810;2;2;1;7;94
